id,artist,name,popularity,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,crit_acclaim
2YpeDb67231RjR0MgVLzsG,Lil Nas X,Old Town Road - Remix,91,0.0533,https://api.spotify.com/v1/audio-analysis/2YpeDb67231RjR0MgVLzsG,0.878,157067,0.619,0.0,6,0.113,-5.56,1,0.102,136.041,4,https://api.spotify.com/v1/tracks/2YpeDb67231RjR0MgVLzsG,audio_features,spotify:track:2YpeDb67231RjR0MgVLzsG,0.639,1
4fpEuKIzTLmMJnYwFU0oqr,Sufjan Stevens,Death with Dignity,63,0.986,https://api.spotify.com/v1/audio-analysis/4fpEuKIzTLmMJnYwFU0oqr,0.51,239508,0.16,0.017,4,0.113,-21.03,1,0.0395,170.063,4,https://api.spotify.com/v1/tracks/4fpEuKIzTLmMJnYwFU0oqr,audio_features,spotify:track:4fpEuKIzTLmMJnYwFU0oqr,0.38299999999999995,1
3PF60iVPGwQMQAZEcKnW3y,Ariel Pink,Round and Round,21,0.34299999999999997,https://api.spotify.com/v1/audio-analysis/3PF60iVPGwQMQAZEcKnW3y,0.674,313733,0.5529999999999999,0.62,1,0.138,-7.781000000000001,0,0.0264,110.065,4,https://api.spotify.com/v1/tracks/3PF60iVPGwQMQAZEcKnW3y,audio_features,spotify:track:3PF60iVPGwQMQAZEcKnW3y,0.569,1
5UFt0wpIRFSYTIPjZny4u9,Beach House,Myth,60,0.0369,https://api.spotify.com/v1/audio-analysis/5UFt0wpIRFSYTIPjZny4u9,0.44799999999999995,258653,0.733,0.0425,3,0.16899999999999998,-6.2379999999999995,1,0.0292,142.00799999999998,4,https://api.spotify.com/v1/tracks/5UFt0wpIRFSYTIPjZny4u9,audio_features,spotify:track:5UFt0wpIRFSYTIPjZny4u9,0.40700000000000003,1
7EQGXaVSyEDsCWKmUcfpLk,Kesha,Die Young,74,0.00498,https://api.spotify.com/v1/audio-analysis/7EQGXaVSyEDsCWKmUcfpLk,0.711,211920,0.7,0.000125,1,0.215,-4.805,0,0.046,128.001,4,https://api.spotify.com/v1/tracks/7EQGXaVSyEDsCWKmUcfpLk,audio_features,spotify:track:7EQGXaVSyEDsCWKmUcfpLk,0.8009999999999999,1
1EQ5Ig934wA7qV2qdl5L2e,St. Vincent,Strange Mercy,42,0.214,https://api.spotify.com/v1/audio-analysis/1EQ5Ig934wA7qV2qdl5L2e,0.642,268507,0.516,0.312,5,0.113,-9.691,1,0.0292,127.01799999999999,4,https://api.spotify.com/v1/tracks/1EQ5Ig934wA7qV2qdl5L2e,audio_features,spotify:track:1EQ5Ig934wA7qV2qdl5L2e,0.34600000000000003,1
7rl7ao5pb9BhvAzPdWStxi,Lady Gaga,Telephone,67,0.00587,https://api.spotify.com/v1/audio-analysis/7rl7ao5pb9BhvAzPdWStxi,0.825,220627,0.8320000000000001,0.000789,5,0.114,-5.853,0,0.0403,122.021,4,https://api.spotify.com/v1/tracks/7rl7ao5pb9BhvAzPdWStxi,audio_features,spotify:track:7rl7ao5pb9BhvAzPdWStxi,0.713,1
4YPSswEhEtSUVB7bAORiaw,Sharon Van Etten,Every Time the Sun Comes Up,30,0.392,https://api.spotify.com/v1/audio-analysis/4YPSswEhEtSUVB7bAORiaw,0.6629999999999999,262520,0.522,5.41e-06,1,0.19699999999999998,-8.741,1,0.0374,99.765,4,https://api.spotify.com/v1/tracks/4YPSswEhEtSUVB7bAORiaw,audio_features,spotify:track:4YPSswEhEtSUVB7bAORiaw,0.301,1
4JQpghvT0ZH2WLRqzlPUC7,The Weeknd,House Of Balloons / Glass Table Girls,47,0.0123,https://api.spotify.com/v1/audio-analysis/4JQpghvT0ZH2WLRqzlPUC7,0.65,405213,0.711,0.00943,0,0.301,-5.417000000000001,1,0.0377,89.01899999999999,4,https://api.spotify.com/v1/tracks/4JQpghvT0ZH2WLRqzlPUC7,audio_features,spotify:track:4JQpghvT0ZH2WLRqzlPUC7,0.319,1
59tpgfXjTc3QR7mWJj8Wln,Jai Paul,jasmine (demo),50,0.773,https://api.spotify.com/v1/audio-analysis/59tpgfXjTc3QR7mWJj8Wln,0.5760000000000001,253612,0.29100000000000004,0.9079999999999999,10,0.205,-9.919,0,0.10800000000000001,89.529,4,https://api.spotify.com/v1/tracks/59tpgfXjTc3QR7mWJj8Wln,audio_features,spotify:track:59tpgfXjTc3QR7mWJj8Wln,0.201,1
3hwQhakFwm9soLEBnSDH17,Lana Del Rey,Venice Bitch,74,0.912,https://api.spotify.com/v1/audio-analysis/3hwQhakFwm9soLEBnSDH17,0.40399999999999997,577199,0.298,0.228,9,0.0996,-12.985999999999999,0,0.0304,78.815,4,https://api.spotify.com/v1/tracks/3hwQhakFwm9soLEBnSDH17,audio_features,spotify:track:3hwQhakFwm9soLEBnSDH17,0.315,1
0uFvvXbmGIXlf5ZgtHyYpf,Ace Hood,Bugatti,65,0.0191,https://api.spotify.com/v1/audio-analysis/0uFvvXbmGIXlf5ZgtHyYpf,0.6,269267,0.5920000000000001,0.0,1,0.0955,-4.947,1,0.0545,130.205,4,https://api.spotify.com/v1/tracks/0uFvvXbmGIXlf5ZgtHyYpf,audio_features,spotify:track:0uFvvXbmGIXlf5ZgtHyYpf,0.0663,1
2K6Zk9lKbzAGjjfZbg59Ia,Fucked Up,Queen Of Hearts,35,0.000143,https://api.spotify.com/v1/audio-analysis/2K6Zk9lKbzAGjjfZbg59Ia,0.354,276200,0.9940000000000001,3.34e-05,4,0.35200000000000004,-1.859,1,0.0652,90.02,4,https://api.spotify.com/v1/tracks/2K6Zk9lKbzAGjjfZbg59Ia,audio_features,spotify:track:2K6Zk9lKbzAGjjfZbg59Ia,0.27899999999999997,1
2ekn2ttSfGqwhhate0LSR0,Dua Lipa,New Rules,83,0.0026100000000000003,https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0,0.762,209320,0.7,1.56e-05,9,0.153,-6.021,0,0.0694,116.073,4,https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0,audio_features,spotify:track:2ekn2ttSfGqwhhate0LSR0,0.608,1
3VZQshi4COChhXaz7cLP02,Icona Pop,I Love It (feat. Charli XCX) - Original Version,67,0.00855,https://api.spotify.com/v1/audio-analysis/3VZQshi4COChhXaz7cLP02,0.7140000000000001,155337,0.905,2.55e-05,8,0.146,-2.6630000000000003,1,0.0289,125.927,4,https://api.spotify.com/v1/tracks/3VZQshi4COChhXaz7cLP02,audio_features,spotify:track:3VZQshi4COChhXaz7cLP02,0.838,1
3z5hhZjVSmk0yOmMqMaFR7,PUP,"If This Tour Doesn't Kill You, I Will",49,0.0254,https://api.spotify.com/v1/audio-analysis/3z5hhZjVSmk0yOmMqMaFR7,0.265,138813,0.866,4.01e-05,6,0.156,-4.203,1,0.096,94.838,4,https://api.spotify.com/v1/tracks/3z5hhZjVSmk0yOmMqMaFR7,audio_features,spotify:track:3z5hhZjVSmk0yOmMqMaFR7,0.198,1
0eNeturRjWHoi2SxITY0XC,Slowdive,Star Roving,43,0.0712,https://api.spotify.com/v1/audio-analysis/0eNeturRjWHoi2SxITY0XC,0.32899999999999996,338869,0.932,0.6990000000000001,9,0.293,-4.919,1,0.0531,144.05700000000002,4,https://api.spotify.com/v1/tracks/0eNeturRjWHoi2SxITY0XC,audio_features,spotify:track:0eNeturRjWHoi2SxITY0XC,0.39399999999999996,1
39exKIvycQDgs4T6uXdyu0,Vampire Weekend,Harmony Hall,71,0.475,https://api.spotify.com/v1/audio-analysis/39exKIvycQDgs4T6uXdyu0,0.653,308733,0.76,0.000129,11,0.0917,-6.086,1,0.0479,98.008,4,https://api.spotify.com/v1/tracks/39exKIvycQDgs4T6uXdyu0,audio_features,spotify:track:39exKIvycQDgs4T6uXdyu0,0.6,1
0zX2RC8y4HKdd0szAjEvlF,Thundercat,Them Changes,27,0.535,https://api.spotify.com/v1/audio-analysis/0zX2RC8y4HKdd0szAjEvlF,0.675,187210,0.579,0.00168,8,0.11800000000000001,-8.379,1,0.0617,81.58800000000001,4,https://api.spotify.com/v1/tracks/0zX2RC8y4HKdd0szAjEvlF,audio_features,spotify:track:0zX2RC8y4HKdd0szAjEvlF,0.737,1
5InOp6q2vvx0fShv3bzFLZ,Drake,Know Yourself,68,0.196,https://api.spotify.com/v1/audio-analysis/5InOp6q2vvx0fShv3bzFLZ,0.733,275840,0.41200000000000003,0.0,11,0.342,-8.687000000000001,0,0.225,114.413,4,https://api.spotify.com/v1/tracks/5InOp6q2vvx0fShv3bzFLZ,audio_features,spotify:track:5InOp6q2vvx0fShv3bzFLZ,0.179,1
623gFZ4VYa2EDu1D1sWFm0,Big Thief,Cattails,58,0.8220000000000001,https://api.spotify.com/v1/audio-analysis/623gFZ4VYa2EDu1D1sWFm0,0.556,245640,0.58,0.00594,1,0.111,-6.925,1,0.0249,80.514,4,https://api.spotify.com/v1/tracks/623gFZ4VYa2EDu1D1sWFm0,audio_features,spotify:track:623gFZ4VYa2EDu1D1sWFm0,0.7020000000000001,1
3D1P3oPecqAQy2u33gAhsM,Caribou,Odessa,53,0.0033399999999999997,https://api.spotify.com/v1/audio-analysis/3D1P3oPecqAQy2u33gAhsM,0.6809999999999999,315585,0.915,0.0817,1,0.354,-5.974,1,0.042,118.027,4,https://api.spotify.com/v1/tracks/3D1P3oPecqAQy2u33gAhsM,audio_features,spotify:track:3D1P3oPecqAQy2u33gAhsM,0.607,1
4rgFtOuRNrwE7jG6CP7AZW,Car Seat Headrest,The Ballad of the Costa Concordia,43,0.011000000000000001,https://api.spotify.com/v1/audio-analysis/4rgFtOuRNrwE7jG6CP7AZW,0.276,690973,0.556,0.0096,9,0.0921,-8.131,0,0.0394,161.30100000000002,4,https://api.spotify.com/v1/tracks/4rgFtOuRNrwE7jG6CP7AZW,audio_features,spotify:track:4rgFtOuRNrwE7jG6CP7AZW,0.12,1
71RPveF6c3dgG4tiljQw9K,Chromatics,Cherry,59,0.0338,https://api.spotify.com/v1/audio-analysis/71RPveF6c3dgG4tiljQw9K,0.6559999999999999,271952,0.784,0.233,7,0.175,-6.388999999999999,0,0.0354,108.245,4,https://api.spotify.com/v1/tracks/71RPveF6c3dgG4tiljQw9K,audio_features,spotify:track:71RPveF6c3dgG4tiljQw9K,0.802,1
1bRKOmFKL3YMfjE3IB0LP8,Burial,Rival Dealer,27,0.00624,https://api.spotify.com/v1/audio-analysis/1bRKOmFKL3YMfjE3IB0LP8,0.282,645760,0.922,0.535,10,0.11900000000000001,-7.443,1,0.33299999999999996,135.965,4,https://api.spotify.com/v1/tracks/1bRKOmFKL3YMfjE3IB0LP8,audio_features,spotify:track:1bRKOmFKL3YMfjE3IB0LP8,0.159,1
1KFB35I79oxWR54uAewV2x,black midi,953,50,0.00206,https://api.spotify.com/v1/audio-analysis/1KFB35I79oxWR54uAewV2x,0.272,320667,0.909,0.13,6,0.187,-4.926,1,0.115,124.28399999999999,4,https://api.spotify.com/v1/tracks/1KFB35I79oxWR54uAewV2x,audio_features,spotify:track:1KFB35I79oxWR54uAewV2x,0.25,1
5jema8R5imgDWvzmWOEG59,Westerman,Confirmation,52,0.934,https://api.spotify.com/v1/audio-analysis/5jema8R5imgDWvzmWOEG59,0.77,209309,0.335,0.457,8,0.0621,-12.704,1,0.0387,121.988,4,https://api.spotify.com/v1/tracks/5jema8R5imgDWvzmWOEG59,audio_features,spotify:track:5jema8R5imgDWvzmWOEG59,0.381,1
664iXTTFr0b4jas9vPK6Ok,Shamir,On The Regular,40,0.366,https://api.spotify.com/v1/audio-analysis/664iXTTFr0b4jas9vPK6Ok,0.737,178307,0.929,0.00021099999999999998,7,0.061,-3.427,0,0.0596,123.999,4,https://api.spotify.com/v1/tracks/664iXTTFr0b4jas9vPK6Ok,audio_features,spotify:track:664iXTTFr0b4jas9vPK6Ok,0.885,1
23uJbBKyqs1dibvfECdjSH,Jay Electronica,Exhibit C,51,0.0336,https://api.spotify.com/v1/audio-analysis/23uJbBKyqs1dibvfECdjSH,0.49,331440,0.818,0.0,5,0.37799999999999995,-11.975999999999999,0,0.251,81.94200000000001,4,https://api.spotify.com/v1/tracks/23uJbBKyqs1dibvfECdjSH,audio_features,spotify:track:23uJbBKyqs1dibvfECdjSH,0.33399999999999996,1
072FXhjdSibK3wSavEBnIc,FONTAINES D.C.,Too Real,26,0.0282,https://api.spotify.com/v1/audio-analysis/072FXhjdSibK3wSavEBnIc,0.495,248409,0.9590000000000001,9.95e-06,4,0.111,-6.235,0,0.061,172.80700000000002,4,https://api.spotify.com/v1/tracks/072FXhjdSibK3wSavEBnIc,audio_features,spotify:track:072FXhjdSibK3wSavEBnIc,0.18100000000000002,1
5Zcry3zaBmgJrtQ78XEJQf,Angel Olsen,All Mirrors,60,0.00302,https://api.spotify.com/v1/audio-analysis/5Zcry3zaBmgJrtQ78XEJQf,0.433,282027,0.688,0.00195,7,0.153,-7.377999999999999,0,0.0376,105.01799999999999,4,https://api.spotify.com/v1/tracks/5Zcry3zaBmgJrtQ78XEJQf,audio_features,spotify:track:5Zcry3zaBmgJrtQ78XEJQf,0.23199999999999998,1
5e7uwXMt0ztC3CeZNeMBMU,QT,Hey QT,40,0.16899999999999998,https://api.spotify.com/v1/audio-analysis/5e7uwXMt0ztC3CeZNeMBMU,0.9490000000000001,235567,0.612,1.82e-06,0,0.494,-4.5089999999999995,1,0.27399999999999997,129.046,4,https://api.spotify.com/v1/tracks/5e7uwXMt0ztC3CeZNeMBMU,audio_features,spotify:track:5e7uwXMt0ztC3CeZNeMBMU,0.871,1
52huwCjKltggJUzjvnR790,Waxahatchee,Never Been Wrong,38,0.0125,https://api.spotify.com/v1/audio-analysis/52huwCjKltggJUzjvnR790,0.382,192253,0.805,0.000566,5,0.0775,-4.883,1,0.0457,116.823,4,https://api.spotify.com/v1/tracks/52huwCjKltggJUzjvnR790,audio_features,spotify:track:52huwCjKltggJUzjvnR790,0.529,1
0U0ldCRmgCqhVvD6ksG63j,Kavinsky,Nightcall,70,0.00842,https://api.spotify.com/v1/audio-analysis/0U0ldCRmgCqhVvD6ksG63j,0.532,258413,0.8740000000000001,0.012,9,0.452,-5.183,0,0.0482,91.038,4,https://api.spotify.com/v1/tracks/0U0ldCRmgCqhVvD6ksG63j,audio_features,spotify:track:0U0ldCRmgCqhVvD6ksG63j,0.361,1
1rfofaqEpACxVEHIZBJe6W,Camila Cabello,Havana (feat. Young Thug),85,0.184,https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W,0.765,217307,0.523,3.5600000000000005e-05,2,0.132,-4.333,1,0.03,104.988,4,https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W,audio_features,spotify:track:1rfofaqEpACxVEHIZBJe6W,0.39399999999999996,1
0R1o96fLvysaTMKAxqrl5d,EMA,California,31,0.326,https://api.spotify.com/v1/audio-analysis/0R1o96fLvysaTMKAxqrl5d,0.17800000000000002,275267,0.461,0.5489999999999999,5,0.0993,-7.295,1,0.0318,86.103,3,https://api.spotify.com/v1/tracks/0R1o96fLvysaTMKAxqrl5d,audio_features,spotify:track:0R1o96fLvysaTMKAxqrl5d,0.20600000000000002,1
3G7XYAwtxtoGK7fAm4IlD9,Jidenna,Classic Man,64,0.185,https://api.spotify.com/v1/audio-analysis/3G7XYAwtxtoGK7fAm4IlD9,0.79,226000,0.585,0.0,8,0.292,-6.058,1,0.0348,94.072,4,https://api.spotify.com/v1/tracks/3G7XYAwtxtoGK7fAm4IlD9,audio_features,spotify:track:3G7XYAwtxtoGK7fAm4IlD9,0.585,1
4wCmqSrbyCgxEXROQE6vtV,Gotye,Somebody That I Used To Know,75,0.591,https://api.spotify.com/v1/audio-analysis/4wCmqSrbyCgxEXROQE6vtV,0.8640000000000001,244973,0.495,0.000133,0,0.0992,-7.0360000000000005,1,0.037000000000000005,129.062,4,https://api.spotify.com/v1/tracks/4wCmqSrbyCgxEXROQE6vtV,audio_features,spotify:track:4wCmqSrbyCgxEXROQE6vtV,0.72,1
3NEeKJm8LcdaDG98oZwSZx,Purple Mountains,All My Happiness is Gone,52,0.00165,https://api.spotify.com/v1/audio-analysis/3NEeKJm8LcdaDG98oZwSZx,0.505,260280,0.746,0.0463,7,0.266,-7.792999999999999,1,0.0271,138.126,4,https://api.spotify.com/v1/tracks/3NEeKJm8LcdaDG98oZwSZx,audio_features,spotify:track:3NEeKJm8LcdaDG98oZwSZx,0.7240000000000001,1
4NGfPPgXHRssaWpfbOj6rg,Soccer Mommy,Scorpio Rising,50,0.6659999999999999,https://api.spotify.com/v1/audio-analysis/4NGfPPgXHRssaWpfbOj6rg,0.486,282867,0.34,4.76e-06,2,0.125,-10.365,1,0.0252,77.467,4,https://api.spotify.com/v1/tracks/4NGfPPgXHRssaWpfbOj6rg,audio_features,spotify:track:4NGfPPgXHRssaWpfbOj6rg,0.245,1
6k0DJqW2v2e4809Z1zN0YU,YG,FDT,55,0.172,https://api.spotify.com/v1/audio-analysis/6k0DJqW2v2e4809Z1zN0YU,0.8,226640,0.51,0.0,8,0.259,-7.2010000000000005,1,0.49700000000000005,96.69,4,https://api.spotify.com/v1/tracks/6k0DJqW2v2e4809Z1zN0YU,audio_features,spotify:track:6k0DJqW2v2e4809Z1zN0YU,0.146,1
388mKnPdjaZ6FCRvmRmGlH,Jenny Lewis,She's Not Me,45,0.00487,https://api.spotify.com/v1/audio-analysis/388mKnPdjaZ6FCRvmRmGlH,0.45299999999999996,249520,0.7709999999999999,0.0018800000000000002,4,0.271,-6.341,1,0.0273,93.193,4,https://api.spotify.com/v1/tracks/388mKnPdjaZ6FCRvmRmGlH,audio_features,spotify:track:388mKnPdjaZ6FCRvmRmGlH,0.794,1
7nCONy10IHp7XD3oYZ0lcx,Death Grips,I've Seen Footage,59,0.0481,https://api.spotify.com/v1/audio-analysis/7nCONy10IHp7XD3oYZ0lcx,0.603,202853,0.9440000000000001,0.0,11,0.342,-3.6260000000000003,0,0.34700000000000003,130.035,4,https://api.spotify.com/v1/tracks/7nCONy10IHp7XD3oYZ0lcx,audio_features,spotify:track:7nCONy10IHp7XD3oYZ0lcx,0.418,1
37shPvRO4q3CmE1faKGgTx,Strand of Oaks,JM,32,0.00484,https://api.spotify.com/v1/audio-analysis/37shPvRO4q3CmE1faKGgTx,0.469,443827,0.36200000000000004,0.544,6,0.11,-7.657,0,0.0412,119.89200000000001,4,https://api.spotify.com/v1/tracks/37shPvRO4q3CmE1faKGgTx,audio_features,spotify:track:37shPvRO4q3CmE1faKGgTx,0.175,1
2QbGvQssb0VLLS4x5NOmyJ,Denzel Curry,RICKY,74,0.0399,https://api.spotify.com/v1/audio-analysis/2QbGvQssb0VLLS4x5NOmyJ,0.7759999999999999,147867,0.562,0.0,9,0.138,-6.901,1,0.363,169.03,4,https://api.spotify.com/v1/tracks/2QbGvQssb0VLLS4x5NOmyJ,audio_features,spotify:track:2QbGvQssb0VLLS4x5NOmyJ,0.521,1
5qW6ZYct54PhKliCntyxRX,Jason Isbell,Cover Me Up,61,0.882,https://api.spotify.com/v1/audio-analysis/5qW6ZYct54PhKliCntyxRX,0.429,293973,0.09300000000000001,0.00703,3,0.111,-15.944,1,0.0433,129.661,3,https://api.spotify.com/v1/tracks/5qW6ZYct54PhKliCntyxRX,audio_features,spotify:track:5qW6ZYct54PhKliCntyxRX,0.20800000000000002,1
3ONaqCb780ATQB9j3vSoi2,Lucy Dacus,Night Shift,45,0.312,https://api.spotify.com/v1/audio-analysis/3ONaqCb780ATQB9j3vSoi2,0.48,391829,0.31,1.47e-05,9,0.113,-7.8870000000000005,1,0.0258,86.149,4,https://api.spotify.com/v1/tracks/3ONaqCb780ATQB9j3vSoi2,audio_features,spotify:track:3ONaqCb780ATQB9j3vSoi2,0.16,1
5lNijPYeNgTuvf1eqWTota,Cloud Nothings,Wasted Days,41,0.00123,https://api.spotify.com/v1/audio-analysis/5lNijPYeNgTuvf1eqWTota,0.195,534120,0.9420000000000001,0.0788,8,0.1,-6.107,1,0.0929,170.024,4,https://api.spotify.com/v1/tracks/5lNijPYeNgTuvf1eqWTota,audio_features,spotify:track:5lNijPYeNgTuvf1eqWTota,0.38299999999999995,1
3ps5BBLi1dWUmd4BeSUCuY,Colleen Green,TV,26,0.000976,https://api.spotify.com/v1/audio-analysis/3ps5BBLi1dWUmd4BeSUCuY,0.5329999999999999,190000,0.83,3.24e-05,3,0.109,-8.02,1,0.0373,120.037,4,https://api.spotify.com/v1/tracks/3ps5BBLi1dWUmd4BeSUCuY,audio_features,spotify:track:3ps5BBLi1dWUmd4BeSUCuY,0.611,1
60wwxj6Dd9NJlirf84wr2c,Zedd,Clarity,75,0.0398,https://api.spotify.com/v1/audio-analysis/60wwxj6Dd9NJlirf84wr2c,0.509,271427,0.7809999999999999,0.0,8,0.0749,-3.48,1,0.07200000000000001,128.0,4,https://api.spotify.com/v1/tracks/60wwxj6Dd9NJlirf84wr2c,audio_features,spotify:track:60wwxj6Dd9NJlirf84wr2c,0.17600000000000002,1
4DN8w5wT01BCgJQdjvMaGi,Pure Bathing Culture,Pendulum,27,0.275,https://api.spotify.com/v1/audio-analysis/4DN8w5wT01BCgJQdjvMaGi,0.5820000000000001,237583,0.73,0.8420000000000001,3,0.106,-6.555,1,0.0256,107.99600000000001,4,https://api.spotify.com/v1/tracks/4DN8w5wT01BCgJQdjvMaGi,audio_features,spotify:track:4DN8w5wT01BCgJQdjvMaGi,0.61,1
49cgL2LMpDg3x70PWB13y3,The Weather Station,Thirty,46,0.679,https://api.spotify.com/v1/audio-analysis/49cgL2LMpDg3x70PWB13y3,0.4,220253,0.5539999999999999,4.88e-05,0,0.23399999999999999,-8.738,1,0.0563,162.48,4,https://api.spotify.com/v1/tracks/49cgL2LMpDg3x70PWB13y3,audio_features,spotify:track:49cgL2LMpDg3x70PWB13y3,0.526,1
6uFn47ACjqYkc0jADwEdj1,Polo G,Pop Out (feat. Lil Tjay),86,0.15,https://api.spotify.com/v1/audio-analysis/6uFn47ACjqYkc0jADwEdj1,0.772,166560,0.639,0.0,1,0.0698,-7.119,1,0.467,168.112,4,https://api.spotify.com/v1/tracks/6uFn47ACjqYkc0jADwEdj1,audio_features,spotify:track:6uFn47ACjqYkc0jADwEdj1,0.261,1
6rh7tCci9IVYbEvLwLuXgz,Speedy Ortiz,No Below,46,0.11599999999999999,https://api.spotify.com/v1/audio-analysis/6rh7tCci9IVYbEvLwLuXgz,0.498,223800,0.401,0.0378,9,0.109,-9.043,1,0.0304,111.88,3,https://api.spotify.com/v1/tracks/6rh7tCci9IVYbEvLwLuXgz,audio_features,spotify:track:6rh7tCci9IVYbEvLwLuXgz,0.297,1
3ASlnePYdvR9RPlQyTJipP,Best Coast,Boyfriend,48,0.085,https://api.spotify.com/v1/audio-analysis/3ASlnePYdvR9RPlQyTJipP,0.26,149813,0.879,0.132,0,0.14400000000000002,-3.85,1,0.0524,115.024,4,https://api.spotify.com/v1/tracks/3ASlnePYdvR9RPlQyTJipP,audio_features,spotify:track:3ASlnePYdvR9RPlQyTJipP,0.611,1
1nfzI8kJ7x0vwI4X3dutsV,Girl Band,Lawman,38,0.0326,https://api.spotify.com/v1/audio-analysis/1nfzI8kJ7x0vwI4X3dutsV,0.528,373865,0.65,0.007909999999999999,5,0.0581,-8.222999999999999,0,0.17300000000000001,125.411,4,https://api.spotify.com/v1/tracks/1nfzI8kJ7x0vwI4X3dutsV,audio_features,spotify:track:1nfzI8kJ7x0vwI4X3dutsV,0.461,1
0mXgRM3GhHSXZf1I48YyKc,The Hotelier,An Introduction To The Album,43,0.509,https://api.spotify.com/v1/audio-analysis/0mXgRM3GhHSXZf1I48YyKc,0.532,272547,0.535,8.63e-05,3,0.426,-8.527999999999999,1,0.0424,109.97399999999999,3,https://api.spotify.com/v1/tracks/0mXgRM3GhHSXZf1I48YyKc,audio_features,spotify:track:0mXgRM3GhHSXZf1I48YyKc,0.34700000000000003,1
0WWvOTYN70qR2knVzpx0JP,Downtown Boys,Monstro,26,0.1,https://api.spotify.com/v1/audio-analysis/0WWvOTYN70qR2knVzpx0JP,0.255,204893,0.9590000000000001,0.0175,9,0.11699999999999999,-3.008,1,0.132,122.916,4,https://api.spotify.com/v1/tracks/0WWvOTYN70qR2knVzpx0JP,audio_features,spotify:track:0WWvOTYN70qR2knVzpx0JP,0.0774,1
7fGyPv1CSMH8SNKHOkRsPn,All Dogs,That Kind of Girl,36,0.000217,https://api.spotify.com/v1/audio-analysis/7fGyPv1CSMH8SNKHOkRsPn,0.253,154349,0.91,2.41e-06,8,0.0309,-7.859,1,0.0601,139.373,4,https://api.spotify.com/v1/tracks/7fGyPv1CSMH8SNKHOkRsPn,audio_features,spotify:track:7fGyPv1CSMH8SNKHOkRsPn,0.429,1
1dgCPHyPEDakipK2UpDlld,Katie Dey,Fear o the Dark,15,0.20199999999999999,https://api.spotify.com/v1/audio-analysis/1dgCPHyPEDakipK2UpDlld,0.4,141897,0.34700000000000003,0.586,0,0.107,-12.537,1,0.11699999999999999,63.909,4,https://api.spotify.com/v1/tracks/1dgCPHyPEDakipK2UpDlld,audio_features,spotify:track:1dgCPHyPEDakipK2UpDlld,0.18100000000000002,1
1iMOLNyzKtIMucwZzQSjZi,Wavves,Green Eyes,50,0.00131,https://api.spotify.com/v1/audio-analysis/1iMOLNyzKtIMucwZzQSjZi,0.42,229813,0.7879999999999999,0.0,6,0.125,-5.356,1,0.0524,142.98,4,https://api.spotify.com/v1/tracks/1iMOLNyzKtIMucwZzQSjZi,audio_features,spotify:track:1iMOLNyzKtIMucwZzQSjZi,0.242,1
0Y6VQpeVEkUl4ckTLCrQkO,Frankie Cosmos,Birthday Song,35,0.716,https://api.spotify.com/v1/audio-analysis/0Y6VQpeVEkUl4ckTLCrQkO,0.5579999999999999,68413,0.414,0.00267,8,0.32299999999999995,-9.805,1,0.076,125.458,3,https://api.spotify.com/v1/tracks/0Y6VQpeVEkUl4ckTLCrQkO,audio_features,spotify:track:0Y6VQpeVEkUl4ckTLCrQkO,0.821,1
31WIkt099num18R8nsQhZv,Le1f,Wut,44,0.158,https://api.spotify.com/v1/audio-analysis/31WIkt099num18R8nsQhZv,0.784,167488,0.802,0.00882,8,0.10800000000000001,-7.572,1,0.315,92.978,4,https://api.spotify.com/v1/tracks/31WIkt099num18R8nsQhZv,audio_features,spotify:track:31WIkt099num18R8nsQhZv,0.503,1
2m7PixtdQsh9G2hTcgBFcY,Diarrhea Planet,Separations,32,0.0184,https://api.spotify.com/v1/audio-analysis/2m7PixtdQsh9G2hTcgBFcY,0.415,136350,0.726,0.00283,9,0.17,-4.877,1,0.0326,129.847,4,https://api.spotify.com/v1/tracks/2m7PixtdQsh9G2hTcgBFcY,audio_features,spotify:track:2m7PixtdQsh9G2hTcgBFcY,0.345,1
7f3xVpWfp3FPursBSrIEMJ,Adrianne Lenker,symbol,56,0.909,https://api.spotify.com/v1/audio-analysis/7f3xVpWfp3FPursBSrIEMJ,0.552,229133,0.616,0.877,7,0.127,-11.59,1,0.0276,147.035,4,https://api.spotify.com/v1/tracks/7f3xVpWfp3FPursBSrIEMJ,audio_features,spotify:track:7f3xVpWfp3FPursBSrIEMJ,0.698,1
2eOoRQTXqOlgyqz4h0t3lV,Rolling Blackouts Coastal Fever,An Air Conditioned Man,37,0.07200000000000001,https://api.spotify.com/v1/audio-analysis/2eOoRQTXqOlgyqz4h0t3lV,0.309,291965,0.8320000000000001,0.14300000000000002,4,0.139,-5.516,1,0.0418,82.97,4,https://api.spotify.com/v1/tracks/2eOoRQTXqOlgyqz4h0t3lV,audio_features,spotify:track:2eOoRQTXqOlgyqz4h0t3lV,0.698,1
