id,artist,name,popularity,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
5bu5pPfDsSA6u1ogaRo7tY,Vitalic,Polkamatic - Live at Ab 27-10-06,4,0.167,https://api.spotify.com/v1/audio-analysis/5bu5pPfDsSA6u1ogaRo7tY,0.611,124627,0.918,0.839,8,0.957,-6.934,0,0.0436,109.975,1,https://api.spotify.com/v1/tracks/5bu5pPfDsSA6u1ogaRo7tY,audio_features,spotify:track:5bu5pPfDsSA6u1ogaRo7tY,0.488
43pZjkhBz717I5X8xepfwm,Vitalic,My Friend Dario,44,0.000626,https://api.spotify.com/v1/audio-analysis/43pZjkhBz717I5X8xepfwm,0.605,217280,0.963,0.708,9,0.862,-5.05,1,0.0488,133.277,4,https://api.spotify.com/v1/tracks/43pZjkhBz717I5X8xepfwm,audio_features,spotify:track:43pZjkhBz717I5X8xepfwm,0.898
4qlEd2N4CFnCB5ppdTAGmg,John Phillips,Devil's On The Loose,4,0.0326,https://api.spotify.com/v1/audio-analysis/4qlEd2N4CFnCB5ppdTAGmg,0.716,232719,0.839,0.0,2,0.0541,-8.552,1,0.0398,134.072,4,https://api.spotify.com/v1/tracks/4qlEd2N4CFnCB5ppdTAGmg,audio_features,spotify:track:4qlEd2N4CFnCB5ppdTAGmg,0.783
5OMBanAX0b6doFgjfVPzDZ,John Phillips,Black Broadway,3,0.12,https://api.spotify.com/v1/audio-analysis/5OMBanAX0b6doFgjfVPzDZ,0.865,133733,0.627,0.146,5,0.0875,-11.638,1,0.0451,115.452,4,https://api.spotify.com/v1/tracks/5OMBanAX0b6doFgjfVPzDZ,audio_features,spotify:track:5OMBanAX0b6doFgjfVPzDZ,0.822
3zrRTWFzVYBebxrnJF3g4Q,John Phillips,Chinatown,2,0.0963,https://api.spotify.com/v1/audio-analysis/3zrRTWFzVYBebxrnJF3g4Q,0.587,192453,0.678,5.53e-06,7,0.0778,-11.177,1,0.0356,123.58,4,https://api.spotify.com/v1/tracks/3zrRTWFzVYBebxrnJF3g4Q,audio_features,spotify:track:3zrRTWFzVYBebxrnJF3g4Q,0.859
12PDGGm9YvXc3KEhrBrKqw,Hey Willpower,Double Fantasy II,1,0.000969,https://api.spotify.com/v1/audio-analysis/12PDGGm9YvXc3KEhrBrKqw,0.843,242360,0.424,8.28e-05,1,0.0298,-8.375,1,0.0672,139.99,4,https://api.spotify.com/v1/tracks/12PDGGm9YvXc3KEhrBrKqw,audio_features,spotify:track:12PDGGm9YvXc3KEhrBrKqw,0.902
5v5LkEQTjLbDNisJe44ux4,Hey Willpower,Uh-Uh-Uh,2,0.251,https://api.spotify.com/v1/audio-analysis/5v5LkEQTjLbDNisJe44ux4,0.717,181107,0.831,5.02e-06,4,0.324,-5.743,0,0.0769,102.152,4,https://api.spotify.com/v1/tracks/5v5LkEQTjLbDNisJe44ux4,audio_features,spotify:track:5v5LkEQTjLbDNisJe44ux4,0.674
4vML9811AlRZYVOvQudBdF,Hey Willpower,Retail Heaven,0,0.258,https://api.spotify.com/v1/audio-analysis/4vML9811AlRZYVOvQudBdF,0.717,196173,0.781,0.168,9,0.16,-5.577,0,0.0474,119.923,4,https://api.spotify.com/v1/tracks/4vML9811AlRZYVOvQudBdF,audio_features,spotify:track:4vML9811AlRZYVOvQudBdF,0.814
2oUnYiDQgwfWYaq6HPv1Pi,Simian Mobile Disco,I Got This Down,16,0.0181,https://api.spotify.com/v1/audio-analysis/2oUnYiDQgwfWYaq6HPv1Pi,0.712,249000,0.814,0.82,11,0.203,-4.056,0,0.0822,125.231,4,https://api.spotify.com/v1/tracks/2oUnYiDQgwfWYaq6HPv1Pi,audio_features,spotify:track:2oUnYiDQgwfWYaq6HPv1Pi,0.556
5tBdnSSI1tX5UATwZID7aD,Simian Mobile Disco,It's The Beat,21,0.0026,https://api.spotify.com/v1/audio-analysis/5tBdnSSI1tX5UATwZID7aD,0.717,202107,0.801,0.353,0,0.203,-4.883,1,0.0511,127.334,4,https://api.spotify.com/v1/tracks/5tBdnSSI1tX5UATwZID7aD,audio_features,spotify:track:5tBdnSSI1tX5UATwZID7aD,0.218
3RZG6LqOgkPi0AO4Ginhg4,Tiny Masters Of Today,Drop The Bomb!,0,0.0041,https://api.spotify.com/v1/audio-analysis/3RZG6LqOgkPi0AO4Ginhg4,0.728,143853,0.957,0.874,0,0.376,-4.414,1,0.0449,115.01,4,https://api.spotify.com/v1/tracks/3RZG6LqOgkPi0AO4Ginhg4,audio_features,spotify:track:3RZG6LqOgkPi0AO4Ginhg4,0.68
5G6F6IYwKBUfKwzE0tGmIC,Tiny Masters Of Today,Two Dead Soldiers,0,0.000524,https://api.spotify.com/v1/audio-analysis/5G6F6IYwKBUfKwzE0tGmIC,0.643,107587,0.946,0.809,11,0.692,-4.45,0,0.0597,130.047,4,https://api.spotify.com/v1/tracks/5G6F6IYwKBUfKwzE0tGmIC,audio_features,spotify:track:5G6F6IYwKBUfKwzE0tGmIC,0.782
6iASjgcor2OlmrNB7tpklL,Tiny Masters Of Today,Skeletons,4,0.00103,https://api.spotify.com/v1/audio-analysis/6iASjgcor2OlmrNB7tpklL,0.544,158160,0.971,0.919,11,0.0463,-4.65,0,0.159,169.065,4,https://api.spotify.com/v1/tracks/6iASjgcor2OlmrNB7tpklL,audio_features,spotify:track:6iASjgcor2OlmrNB7tpklL,0.425
5iS1JQcaMaMLBQOFg9DZy5,Keane,House Lights,31,0.119,https://api.spotify.com/v1/audio-analysis/5iS1JQcaMaMLBQOFg9DZy5,0.378,83547,0.313,0.886,6,0.145,-15.619,1,0.0346,140.083,4,https://api.spotify.com/v1/tracks/5iS1JQcaMaMLBQOFg9DZy5,audio_features,spotify:track:5iS1JQcaMaMLBQOFg9DZy5,0.03
55YqwT8BH8alblsZ10zVIO,Keane,Stop For A Minute,50,0.0557,https://api.spotify.com/v1/audio-analysis/55YqwT8BH8alblsZ10zVIO,0.606,246800,0.784,0.0,9,0.177,-7.06,0,0.0381,85.983,4,https://api.spotify.com/v1/tracks/55YqwT8BH8alblsZ10zVIO,audio_features,spotify:track:55YqwT8BH8alblsZ10zVIO,0.727
4bx7INZQTSLjtWplLe0AyY,Keane,Ishin Denshin (You've Got To Help Yourself),31,0.0354,https://api.spotify.com/v1/audio-analysis/4bx7INZQTSLjtWplLe0AyY,0.685,236707,0.729,0.00188,7,0.243,-7.47,1,0.027,123.951,4,https://api.spotify.com/v1/tracks/4bx7INZQTSLjtWplLe0AyY,audio_features,spotify:track:4bx7INZQTSLjtWplLe0AyY,0.476
5DfAKQmET7CEenXz4bpaN6,Lupe Fiasco,'Till I Get There,47,0.0237,https://api.spotify.com/v1/audio-analysis/5DfAKQmET7CEenXz4bpaN6,0.692,203973,0.726,2.33e-05,1,0.118,-6.427,1,0.0465,87.008,4,https://api.spotify.com/v1/tracks/5DfAKQmET7CEenXz4bpaN6,audio_features,spotify:track:5DfAKQmET7CEenXz4bpaN6,0.782
2MBfBy3G16F7vNS6Bu8mD7,Lupe Fiasco,Letting Go,42,0.305,https://api.spotify.com/v1/audio-analysis/2MBfBy3G16F7vNS6Bu8mD7,0.445,266600,0.743,8.86e-05,11,0.363,-5.021,0,0.0545,79.983,4,https://api.spotify.com/v1/tracks/2MBfBy3G16F7vNS6Bu8mD7,audio_features,spotify:track:2MBfBy3G16F7vNS6Bu8mD7,0.228
65iwzb2ZhQ73FqqUVKYaUj,Kreayshawn,Blasé Blasé,29,0.00344,https://api.spotify.com/v1/audio-analysis/65iwzb2ZhQ73FqqUVKYaUj,0.782,201933,0.88,0.000234,1,0.529,-6.313,1,0.114,123.949,4,https://api.spotify.com/v1/tracks/65iwzb2ZhQ73FqqUVKYaUj,audio_features,spotify:track:65iwzb2ZhQ73FqqUVKYaUj,0.334
5Q42HtbN1fNRbRGkCW0z66,Kreayshawn,Ch00k Ch00k Tare,25,0.0182,https://api.spotify.com/v1/audio-analysis/5Q42HtbN1fNRbRGkCW0z66,0.76,172333,0.533,1.54e-05,8,0.11,-9.336,0,0.154,148.192,4,https://api.spotify.com/v1/tracks/5Q42HtbN1fNRbRGkCW0z66,audio_features,spotify:track:5Q42HtbN1fNRbRGkCW0z66,0.353
1ea97AUSazu2QZw9BnHJqK,Kreayshawn,Gucci Gucci,54,0.165,https://api.spotify.com/v1/audio-analysis/1ea97AUSazu2QZw9BnHJqK,0.712,187840,0.924,1.77e-05,10,0.906,-2.802,0,0.0683,77.508,4,https://api.spotify.com/v1/tracks/1ea97AUSazu2QZw9BnHJqK,audio_features,spotify:track:1ea97AUSazu2QZw9BnHJqK,0.901
4ZA6r15ykOCWVOvvh4fJes,The Hood Internet,Critical Captions,16,0.281,https://api.spotify.com/v1/audio-analysis/4ZA6r15ykOCWVOvvh4fJes,0.578,234360,0.421,0.114,5,0.0943,-9.682,0,0.0462,81.974,4,https://api.spotify.com/v1/tracks/4ZA6r15ykOCWVOvvh4fJes,audio_features,spotify:track:4ZA6r15ykOCWVOvvh4fJes,0.153
1ZL8e7x8Xky1tnKQsEfCwQ,The Hood Internet,One For The Books,15,0.0745,https://api.spotify.com/v1/audio-analysis/1ZL8e7x8Xky1tnKQsEfCwQ,0.552,210200,0.871,0.00603,0,0.0605,-8.276,0,0.0977,176.038,4,https://api.spotify.com/v1/tracks/1ZL8e7x8Xky1tnKQsEfCwQ,audio_features,spotify:track:1ZL8e7x8Xky1tnKQsEfCwQ,0.478
1jQus4ZuN5HV7UgzNHf5ma,The Hood Internet,More Fun,12,0.0251,https://api.spotify.com/v1/audio-analysis/1jQus4ZuN5HV7UgzNHf5ma,0.605,199267,0.734,0.0,1,0.0874,-7.835,1,0.178,89.42,4,https://api.spotify.com/v1/tracks/1jQus4ZuN5HV7UgzNHf5ma,audio_features,spotify:track:1jQus4ZuN5HV7UgzNHf5ma,0.362
0fQJGhv499LnDB0xBoVxg0,The Hood Internet,Exonerated,8,0.143,https://api.spotify.com/v1/audio-analysis/0fQJGhv499LnDB0xBoVxg0,0.761,201653,0.681,0.00302,10,0.5,-10.949,0,0.124,120.017,4,https://api.spotify.com/v1/tracks/0fQJGhv499LnDB0xBoVxg0,audio_features,spotify:track:0fQJGhv499LnDB0xBoVxg0,0.744
4weyNerD8sc2cKBKu3Pbgz,WHY?,Hunter Van Brocklin,10,0.115,https://api.spotify.com/v1/audio-analysis/4weyNerD8sc2cKBKu3Pbgz,0.675,121296,0.533,0.0,7,0.174,-7.113,1,0.0263,92.937,4,https://api.spotify.com/v1/tracks/4weyNerD8sc2cKBKu3Pbgz,audio_features,spotify:track:4weyNerD8sc2cKBKu3Pbgz,0.368
27kSZ3x1SuDGwVabVn7H1k,WHY?,Banana Mae,10,0.304,https://api.spotify.com/v1/audio-analysis/27kSZ3x1SuDGwVabVn7H1k,0.399,211263,0.602,0.0,6,0.113,-6.592,1,0.213,179.791,4,https://api.spotify.com/v1/tracks/27kSZ3x1SuDGwVabVn7H1k,audio_features,spotify:track:27kSZ3x1SuDGwVabVn7H1k,0.4
5P8vFGZdFoCT9yycp9VSFY,The Gaslight Anthem,Stay Vicious,29,0.0038,https://api.spotify.com/v1/audio-analysis/5P8vFGZdFoCT9yycp9VSFY,0.451,213600,0.753,0.01,5,0.113,-6.412,1,0.0322,136.097,4,https://api.spotify.com/v1/tracks/5P8vFGZdFoCT9yycp9VSFY,audio_features,spotify:track:5P8vFGZdFoCT9yycp9VSFY,0.475
1SJvSKq469vjv7ZYKKA4EM,The Gaslight Anthem,"1,000 Years",32,0.00617,https://api.spotify.com/v1/audio-analysis/1SJvSKq469vjv7ZYKKA4EM,0.334,218707,0.896,3.33e-05,1,0.0763,-4.844,0,0.0463,131.812,5,https://api.spotify.com/v1/tracks/1SJvSKq469vjv7ZYKKA4EM,audio_features,spotify:track:1SJvSKq469vjv7ZYKKA4EM,0.581
1a8HG4gVFFC66lQUnIVavb,Nocturnal Poisoning,Prisoners Of Their Own Needs,6,0.15,https://api.spotify.com/v1/audio-analysis/1a8HG4gVFFC66lQUnIVavb,0.363,224547,0.308,0.222,11,0.106,-13.05,1,0.0284,109.894,4,https://api.spotify.com/v1/tracks/1a8HG4gVFFC66lQUnIVavb,audio_features,spotify:track:1a8HG4gVFFC66lQUnIVavb,0.28
1uoGtmzz3bE0BL3Pr0fdQH,Nocturnal Poisoning,Doomgrass,4,0.267,https://api.spotify.com/v1/audio-analysis/1uoGtmzz3bE0BL3Pr0fdQH,0.43,172453,0.348,0.843,3,0.132,-14.789,0,0.0353,145.89,4,https://api.spotify.com/v1/tracks/1uoGtmzz3bE0BL3Pr0fdQH,audio_features,spotify:track:1uoGtmzz3bE0BL3Pr0fdQH,0.156
2ibR1hb5ArUlwruwdVhYMu,Miley Cyrus,Dooo It!,48,0.00296,https://api.spotify.com/v1/audio-analysis/2ibR1hb5ArUlwruwdVhYMu,0.6,218587,0.611,0.000112,6,0.38,-6.43,0,0.231,172.103,4,https://api.spotify.com/v1/tracks/2ibR1hb5ArUlwruwdVhYMu,audio_features,spotify:track:2ibR1hb5ArUlwruwdVhYMu,0.467
4ErXnzMQsKwgzrVo7rlkA3,Miley Cyrus,Karen Don't Be Sad,42,0.575,https://api.spotify.com/v1/audio-analysis/4ErXnzMQsKwgzrVo7rlkA3,0.325,292507,0.661,1.95e-05,2,0.128,-6.214,1,0.0372,74.538,4,https://api.spotify.com/v1/tracks/4ErXnzMQsKwgzrVo7rlkA3,audio_features,spotify:track:4ErXnzMQsKwgzrVo7rlkA3,0.221
6mj77VXJVfo0949oDI28Gu,Miley Cyrus,The Floyd Song (Sunrise),39,0.167,https://api.spotify.com/v1/audio-analysis/6mj77VXJVfo0949oDI28Gu,0.297,316493,0.473,0.0201,4,0.171,-8.016,1,0.0309,186.105,4,https://api.spotify.com/v1/tracks/6mj77VXJVfo0949oDI28Gu,audio_features,spotify:track:6mj77VXJVfo0949oDI28Gu,0.292
1kUI89JL3mvXDo0DS8gIq0,Jake Bugg,On My One,43,0.766,https://api.spotify.com/v1/audio-analysis/1kUI89JL3mvXDo0DS8gIq0,0.594,135547,0.331,1.92e-06,2,0.119,-10.518,1,0.0317,100.442,4,https://api.spotify.com/v1/tracks/1kUI89JL3mvXDo0DS8gIq0,audio_features,spotify:track:1kUI89JL3mvXDo0DS8gIq0,0.399
7uqcLJFlSYjVPLUz1vPxkY,XXXTENTACION,Guardian angel,68,0.795,https://api.spotify.com/v1/audio-analysis/7uqcLJFlSYjVPLUz1vPxkY,0.712,108035,0.374,0.0,0,0.187,-10.215,0,0.511,133.952,4,https://api.spotify.com/v1/tracks/7uqcLJFlSYjVPLUz1vPxkY,audio_features,spotify:track:7uqcLJFlSYjVPLUz1vPxkY,0.779
5lar0mCUejpILVkAz50s2J,XXXTENTACION,Train food,63,0.564,https://api.spotify.com/v1/audio-analysis/5lar0mCUejpILVkAz50s2J,0.492,164083,0.712,9.1e-05,9,0.357,-7.278,0,0.691,137.453,3,https://api.spotify.com/v1/tracks/5lar0mCUejpILVkAz50s2J,audio_features,spotify:track:5lar0mCUejpILVkAz50s2J,0.23
7pdF27mSDuPWhppnHAmWHa,XXXTENTACION,whoa (mind in awe),76,0.653,https://api.spotify.com/v1/audio-analysis/7pdF27mSDuPWhppnHAmWHa,0.735,157777,0.525,0.918,6,0.101,-2.939,0,0.0441,160.147,4,https://api.spotify.com/v1/tracks/7pdF27mSDuPWhppnHAmWHa,audio_features,spotify:track:7pdF27mSDuPWhppnHAmWHa,0.369
0OIioWVN2Nby0zr1v77ciZ,Jet,K.I.A. (Killed In Action),31,0.0118,https://api.spotify.com/v1/audio-analysis/0OIioWVN2Nby0zr1v77ciZ,0.541,208867,0.947,0.0505,9,0.339,-4.111,1,0.125,143.165,4,https://api.spotify.com/v1/tracks/0OIioWVN2Nby0zr1v77ciZ,audio_features,spotify:track:0OIioWVN2Nby0zr1v77ciZ,0.565
2UolKcsfZbVdHHOReLhiPe,Jet,Beat On Repeat,30,0.00657,https://api.spotify.com/v1/audio-analysis/2UolKcsfZbVdHHOReLhiPe,0.646,150280,0.629,0.0,4,0.149,-5.051,0,0.0433,126.88,4,https://api.spotify.com/v1/tracks/2UolKcsfZbVdHHOReLhiPe,audio_features,spotify:track:2UolKcsfZbVdHHOReLhiPe,0.803
19hNB7b7oAaxmlwaj3lWO8,Jet,Come on Come On,19,5.13e-05,https://api.spotify.com/v1/audio-analysis/19hNB7b7oAaxmlwaj3lWO8,0.265,264227,0.902,0.000458,4,0.121,-4.672,1,0.0786,98.274,4,https://api.spotify.com/v1/tracks/19hNB7b7oAaxmlwaj3lWO8,audio_features,spotify:track:19hNB7b7oAaxmlwaj3lWO8,0.24
2Vy4ZoYAAu5Yv9X3eLYXHy,Robert Pollard,I Expect to Kill,1,0.03,https://api.spotify.com/v1/audio-analysis/2Vy4ZoYAAu5Yv9X3eLYXHy,0.422,106133,0.906,0.957,7,0.411,-6.891,1,0.158,113.825,1,https://api.spotify.com/v1/tracks/2Vy4ZoYAAu5Yv9X3eLYXHy,audio_features,spotify:track:2Vy4ZoYAAu5Yv9X3eLYXHy,0.0397
5SI8N2xVKXwv4Vs6ivBWZJ,Robert Pollard,Losing Usage,1,0.556,https://api.spotify.com/v1/audio-analysis/5SI8N2xVKXwv4Vs6ivBWZJ,0.475,110080,0.508,0.0111,8,0.146,-8.729,0,0.0307,120.708,4,https://api.spotify.com/v1/tracks/5SI8N2xVKXwv4Vs6ivBWZJ,audio_features,spotify:track:5SI8N2xVKXwv4Vs6ivBWZJ,0.35
5qbwnIdz8MdQ9mJz25AZzA,Robert Pollard,The Right Thing,5,0.302,https://api.spotify.com/v1/audio-analysis/5qbwnIdz8MdQ9mJz25AZzA,0.651,270120,0.598,0.117,8,0.334,-7.818,1,0.0318,114.746,4,https://api.spotify.com/v1/tracks/5qbwnIdz8MdQ9mJz25AZzA,audio_features,spotify:track:5qbwnIdz8MdQ9mJz25AZzA,0.744
6Z6VZ9qpewu4JtdboTIuEH,Travis Morrison,Get Me Off This Coin A,2,0.264,https://api.spotify.com/v1/audio-analysis/6Z6VZ9qpewu4JtdboTIuEH,0.703,60827,0.397,0.0,4,0.243,-9.968,1,0.107,64.762,4,https://api.spotify.com/v1/tracks/6Z6VZ9qpewu4JtdboTIuEH,audio_features,spotify:track:6Z6VZ9qpewu4JtdboTIuEH,0.534
57AmSzUAlOG71oXg896C3C,Travis Morrison,Change,2,0.0186,https://api.spotify.com/v1/audio-analysis/57AmSzUAlOG71oXg896C3C,0.269,145080,0.925,5.74e-06,7,0.89,-5.826,1,0.186,194.705,4,https://api.spotify.com/v1/tracks/57AmSzUAlOG71oXg896C3C,audio_features,spotify:track:57AmSzUAlOG71oXg896C3C,0.613
7mFgxI6ZNTLlckY1Tc4E0m,Travis Morrison,Born in '72,2,0.208,https://api.spotify.com/v1/audio-analysis/7mFgxI6ZNTLlckY1Tc4E0m,0.69,193640,0.812,2.03e-05,0,0.288,-8.0,1,0.164,129.985,4,https://api.spotify.com/v1/tracks/7mFgxI6ZNTLlckY1Tc4E0m,audio_features,spotify:track:7mFgxI6ZNTLlckY1Tc4E0m,0.556
5fIGsUTmNIfJLZhqCd4D5h,Liz Phair,Extraordinary,39,0.00538,https://api.spotify.com/v1/audio-analysis/5fIGsUTmNIfJLZhqCd4D5h,0.561,204627,0.911,5.67e-06,9,0.329,-4.261,1,0.0685,112.015,4,https://api.spotify.com/v1/tracks/5fIGsUTmNIfJLZhqCd4D5h,audio_features,spotify:track:5fIGsUTmNIfJLZhqCd4D5h,0.661
70FUQ2bjA8PkF3gXOgcOaf,Liz Phair,Rock Me,26,0.00217,https://api.spotify.com/v1/audio-analysis/70FUQ2bjA8PkF3gXOgcOaf,0.658,200320,0.739,8.75e-05,6,0.078,-4.236,0,0.0372,121.723,3,https://api.spotify.com/v1/tracks/70FUQ2bjA8PkF3gXOgcOaf,audio_features,spotify:track:70FUQ2bjA8PkF3gXOgcOaf,0.668
73LrcgBTDri6WPZlT33V8Q,Sonic Youth,Free City Rhymes,18,0.755,https://api.spotify.com/v1/audio-analysis/73LrcgBTDri6WPZlT33V8Q,0.545,451093,0.523,0.854,7,0.115,-9.01,1,0.0326,114.933,4,https://api.spotify.com/v1/tracks/73LrcgBTDri6WPZlT33V8Q,audio_features,spotify:track:73LrcgBTDri6WPZlT33V8Q,0.0905
5Szz7dKBtibipmr9pyB8ia,Sonic Youth,Renegade Princess,16,0.0933,https://api.spotify.com/v1/audio-analysis/5Szz7dKBtibipmr9pyB8ia,0.323,348160,0.87,0.339,0,0.113,-8.513,1,0.125,147.914,4,https://api.spotify.com/v1/tracks/5Szz7dKBtibipmr9pyB8ia,audio_features,spotify:track:5Szz7dKBtibipmr9pyB8ia,0.143
4gwldzmnRISqpY599yNY4d,Sonic Youth,Nevermind (What Was It Anyway),27,0.0411,https://api.spotify.com/v1/audio-analysis/4gwldzmnRISqpY599yNY4d,0.459,334000,0.863,0.168,9,0.122,-7.058,0,0.0858,126.356,4,https://api.spotify.com/v1/tracks/4gwldzmnRISqpY599yNY4d,audio_features,spotify:track:4gwldzmnRISqpY599yNY4d,0.189
7uBXWtknfZVTG76emkUOmq,KISS,Just A Boy,27,0.0718,https://api.spotify.com/v1/audio-analysis/7uBXWtknfZVTG76emkUOmq,0.497,145067,0.427,0.0,8,0.363,-9.383,1,0.0297,102.128,4,https://api.spotify.com/v1/tracks/7uBXWtknfZVTG76emkUOmq,audio_features,spotify:track:7uBXWtknfZVTG76emkUOmq,0.17
2KgzUSKXrTMJzQEXQYU1Fl,KISS,Odyssey,26,0.154,https://api.spotify.com/v1/audio-analysis/2KgzUSKXrTMJzQEXQYU1Fl,0.424,336867,0.548,0.000225,1,0.104,-7.552,1,0.0261,87.533,4,https://api.spotify.com/v1/tracks/2KgzUSKXrTMJzQEXQYU1Fl,audio_features,spotify:track:2KgzUSKXrTMJzQEXQYU1Fl,0.133
53Rc84tFgh2rRFein7EzCg,KISS,Only You,26,0.0238,https://api.spotify.com/v1/audio-analysis/53Rc84tFgh2rRFein7EzCg,0.634,257133,0.726,0.00616,9,0.337,-6.555,1,0.0522,126.021,4,https://api.spotify.com/v1/tracks/53Rc84tFgh2rRFein7EzCg,audio_features,spotify:track:53Rc84tFgh2rRFein7EzCg,0.469
1DxxwnxxLHQ0TJAOIpzaSh,Bachman-Turner Overdrive,Lookin' Out For #1,13,0.244,https://api.spotify.com/v1/audio-analysis/1DxxwnxxLHQ0TJAOIpzaSh,0.607,320267,0.3,6.46e-05,9,0.0729,-19.678,1,0.0639,122.261,4,https://api.spotify.com/v1/tracks/1DxxwnxxLHQ0TJAOIpzaSh,audio_features,spotify:track:1DxxwnxxLHQ0TJAOIpzaSh,0.416
5wxJGsXmsgDYkzDHrVoCdD,Bachman-Turner Overdrive,Roll On Down The Highway,15,0.00159,https://api.spotify.com/v1/audio-analysis/5wxJGsXmsgDYkzDHrVoCdD,0.497,235400,0.787,0.0844,7,0.372,-10.849,1,0.0311,140.982,4,https://api.spotify.com/v1/tracks/5wxJGsXmsgDYkzDHrVoCdD,audio_features,spotify:track:5wxJGsXmsgDYkzDHrVoCdD,0.806
64T3OQ6YmaZua1jHPqJ7qB,The Flaming Lips,Thirty-Five Thousand Feet of Despair - Stereo Remix,5,0.0536,https://api.spotify.com/v1/audio-analysis/64T3OQ6YmaZua1jHPqJ7qB,0.266,308667,0.684,0.0622,9,0.112,-6.242,1,0.0385,47.48,4,https://api.spotify.com/v1/tracks/64T3OQ6YmaZua1jHPqJ7qB,audio_features,spotify:track:64T3OQ6YmaZua1jHPqJ7qB,0.384
5XpasyKpvsoHBgaqGkGq38,The Flaming Lips,Riding to Work in the Year 2025 (Your Invisible Now) - Disc 1 Version,15,0.617,https://api.spotify.com/v1/audio-analysis/5XpasyKpvsoHBgaqGkGq38,0.391,416560,0.421,0.696,7,0.109,-9.065,0,0.0454,81.122,4,https://api.spotify.com/v1/tracks/5XpasyKpvsoHBgaqGkGq38,audio_features,spotify:track:5XpasyKpvsoHBgaqGkGq38,0.126
0pOZh1hVngb8XxcAd00HkV,Peter Criss,I'm Gonna Love You,24,0.0293,https://api.spotify.com/v1/audio-analysis/0pOZh1hVngb8XxcAd00HkV,0.691,199493,0.885,0.000493,1,0.146,-8.159,0,0.0289,123.872,4,https://api.spotify.com/v1/tracks/0pOZh1hVngb8XxcAd00HkV,audio_features,spotify:track:0pOZh1hVngb8XxcAd00HkV,0.872
13PBqPwRnpJIbwNkubCXlm,Peter Criss,You Matter To Me,39,0.165,https://api.spotify.com/v1/audio-analysis/13PBqPwRnpJIbwNkubCXlm,0.74,197773,0.738,6.22e-06,6,0.0722,-8.296,0,0.0294,120.097,4,https://api.spotify.com/v1/tracks/13PBqPwRnpJIbwNkubCXlm,audio_features,spotify:track:13PBqPwRnpJIbwNkubCXlm,0.945
6oSasmjpq6dCSgAQbUS9xA,Peter Criss,Tossin' And Turnin',26,0.0898,https://api.spotify.com/v1/audio-analysis/6oSasmjpq6dCSgAQbUS9xA,0.796,241893,0.889,0.0,0,0.0856,-6.125,1,0.0331,124.654,4,https://api.spotify.com/v1/tracks/6oSasmjpq6dCSgAQbUS9xA,audio_features,spotify:track:6oSasmjpq6dCSgAQbUS9xA,0.957
1pgB3UP6DCntdQRkwo80vN,Push Kings,Summer Trippin',2,0.0431,https://api.spotify.com/v1/audio-analysis/1pgB3UP6DCntdQRkwo80vN,0.516,226507,0.922,8.35e-06,4,0.216,-6.042,1,0.0461,91.987,4,https://api.spotify.com/v1/tracks/1pgB3UP6DCntdQRkwo80vN,audio_features,spotify:track:1pgB3UP6DCntdQRkwo80vN,0.809
3e0zrmzSp5FScVKEjVllPi,Push Kings,Rocket 'n' Ride,1,0.0128,https://api.spotify.com/v1/audio-analysis/3e0zrmzSp5FScVKEjVllPi,0.644,203867,0.882,2.46e-06,4,0.446,-6.201,1,0.0364,112.969,4,https://api.spotify.com/v1/tracks/3e0zrmzSp5FScVKEjVllPi,audio_features,spotify:track:3e0zrmzSp5FScVKEjVllPi,0.828
6Zmo2TdZ0JSO6Tg13mv0eJ,Push Kings,Honey Come Closer,1,0.00564,https://api.spotify.com/v1/audio-analysis/6Zmo2TdZ0JSO6Tg13mv0eJ,0.536,311707,0.871,0.00171,6,0.314,-6.345,1,0.0526,94.997,4,https://api.spotify.com/v1/tracks/6Zmo2TdZ0JSO6Tg13mv0eJ,audio_features,spotify:track:6Zmo2TdZ0JSO6Tg13mv0eJ,0.659
4mgc578M9A8XQgmQVcSNKe,Badawi,Critical Combustion,2,0.0484,https://api.spotify.com/v1/audio-analysis/4mgc578M9A8XQgmQVcSNKe,0.716,203987,0.562,0.793,10,0.174,-17.391,0,0.0564,91.878,4,https://api.spotify.com/v1/tracks/4mgc578M9A8XQgmQVcSNKe,audio_features,spotify:track:4mgc578M9A8XQgmQVcSNKe,0.881
0PunyQ6Kw9YJpybs0Bv0ev,Badawi,War On Mt. Zion,2,0.0382,https://api.spotify.com/v1/audio-analysis/0PunyQ6Kw9YJpybs0Bv0ev,0.752,200333,0.768,0.925,11,0.359,-15.576,1,0.0642,103.849,4,https://api.spotify.com/v1/tracks/0PunyQ6Kw9YJpybs0Bv0ev,audio_features,spotify:track:0PunyQ6Kw9YJpybs0Bv0ev,0.312
3pw8qDnmPMErAUc7DqY4O5,Johnny Cash,I Walk the Line - Qdt Muzic Remix,0,0.149,https://api.spotify.com/v1/audio-analysis/3pw8qDnmPMErAUc7DqY4O5,0.674,177787,0.835,0.0,7,0.336,-7.361,1,0.235,95.025,4,https://api.spotify.com/v1/tracks/3pw8qDnmPMErAUc7DqY4O5,audio_features,spotify:track:3pw8qDnmPMErAUc7DqY4O5,0.428
