Year,Sex,Race,Ideology,Political,Happymar,Happy,Opinion of family income,DStand,DPStand
2014,1,3,5,5,3,2,1,-1.25,-0.64
2014,0,1,4,6,2,2,2,-1.50,0.78
2014,0,1,3,2,3,2,4,0.40,-1.30
2014,1,1,4,3,3,2,3,0.76,0.02
2014,1,1,5,4,2,2,1,-1.85,-0.41
2014,0,1,4,6,3,2,2,-0.15,-0.34
2014,0,1,7,7,3,3,1,1.86,-1.43
2014,0,1,4,4,2,2,2,0.15,-0.01
2014,0,1,5,6,3,3,3,-0.80,-0.14
2014,1,2,4,4,3,3,3,3.01,1.01
2014,0,1,4,3,3,2,2,0.10,-1.96
2014,1,1,1,4,1,2,2,1.91,-1.86
2014,0,1,3,2,2,3,4,-0.10,0.02
2014,0,1,4,6,3,3,3,-1.00,-2.49
2014,1,1,4,3,2,1,3,3.01,-1.89
2014,0,3,5,5,2,2,2,1.26,-0.34
2014,1,1,4,7,3,3,2,3.01,-0.44
2014,0,1,3,3,2,2,3,-0.90,-0.38
2014,1,2,4,1,3,3,3,-0.20,-0.24
2014,1,3,5,6,3,3,3,3.01,-0.18
2014,1,1,4,5,3,3,2,0.15,0.15
2014,1,1,4,4,2,2,4,-0.10,-2.49
2014,0,1,1,1,3,2,2,-1.30,-2.49
2014,0,1,2,6,2,2,2,-1.90,0.48
2014,1,1,5,5,3,2,4,1.31,-0.21
2014,1,1,7,5,3,3,4,-0.30,0.09
2014,0,1,4,3,1,1,3,2.31,0.09
2014,0,1,4,4,2,2,4,-1.30,1.11
2014,1,1,0,5,3,3,3,3.51,0.91
2014,0,1,4,4,3,2,4,0.60,-0.05
2014,0,1,4,4,2,2,2,0.05,-1.96
2014,1,1,4,2,2,2,2,0.25,-0.94
2014,0,1,6,5,2,2,3,1.06,0.25
2014,0,1,4,4,3,2,2,-0.30,-0.21
2014,1,1,1,4,3,2,3,0.20,0.19
2014,1,1,4,5,3,2,3,-0.25,0.78
2014,0,1,4,4,3,3,1,2.46,-1.53
2014,1,1,4,7,2,2,2,1.86,2.00
2014,1,1,5,2,1,1,3,-0.80,1.14
2014,1,1,4,4,3,2,4,-0.35,-0.71
2014,1,1,5,6,3,2,4,-0.70,1.61
2014,1,1,5,4,2,2,4,-0.65,-0.51
2014,1,1,4,5,3,1,3,-1.20,0.19
2014,1,1,4,5,3,3,4,0.35,-0.84
2014,0,1,2,1,3,2,4,-0.70,0.35
2014,0,1,6,7,3,3,2,1.06,-1.93
2014,0,1,5,7,2,2,4,-0.95,0.32
2014,1,1,7,7,3,3,3,-0.65,-0.51
2014,1,1,4,1,3,3,4,1.46,0.09
2014,1,1,6,1,3,3,3,1.66,1.14
2014,1,1,5,2,3,2,3,-0.30,-0.28
2014,0,1,3,2,2,2,2,-0.75,-0.01
2014,1,1,6,6,3,3,3,0.15,-2.19
2014,0,1,6,5,3,2,3,0.25,0.09
2014,0,1,4,1,3,3,3,-0.80,-0.74
2014,0,1,4,5,2,2,3,1.16,-1.53
2014,0,2,4,1,3,2,2,0.55,-1.53
2014,1,1,6,7,3,3,4,-0.15,-0.11
2014,0,1,4,2,3,3,3,0.91,0.98
2014,1,1,3,3,2,2,3,-0.40,-1.14
2014,0,1,4,4,2,2,3,0.55,-1.96
2014,0,1,5,6,3,2,4,-3.11,-0.24
2014,1,1,6,5,3,2,3,0.86,1.21
2014,0,1,4,2,2,2,3,-1.00,1.01
2014,0,1,7,7,3,3,3,1.56,-0.38
2014,1,1,6,7,3,3,4,1.16,0.52
2014,0,1,5,2,2,2,2,0.50,-0.64
2014,0,1,4,4,3,3,3,-0.80,0.05
2014,0,1,4,1,3,3,2,-0.10,-0.05
2014,1,1,4,3,3,2,2,-0.55,1.24
2014,0,1,7,1,3,3,3,-0.10,0.55
2014,0,1,0,4,3,3,3,-1.85,-0.38
2014,1,1,2,6,3,3,3,0.55,0.78
2014,0,1,4,4,2,2,3,0.40,-1.33
2014,1,1,6,6,3,2,4,0.55,0.78
2014,1,1,4,8,3,3,4,1.96,1.14
2014,1,1,4,2,3,2,3,-0.55,-0.38
2014,0,1,4,6,2,2,3,-0.70,-0.47
2014,1,1,4,5,2,1,4,0.15,1.38
2014,0,1,4,8,3,3,1,0.50,-0.21
2014,0,2,5,6,3,3,3,-1.65,1.14
2014,0,1,4,6,3,3,3,-0.20,-0.31
2014,1,1,5,3,3,3,3,2.21,0.15
2014,1,1,4,4,2,1,2,0.40,0.75
2014,0,1,4,3,2,3,3,-0.40,-2.49
2014,0,1,6,6,3,2,2,-1.10,-1.47
2014,1,1,5,5,3,3,4,1.41,-0.31
2014,1,1,6,1,1,1,1,-1.25,-0.74
2014,1,1,6,7,3,2,3,0.15,0.58
2014,0,2,5,2,3,3,4,-0.10,-1.53
2014,0,1,5,6,3,2,4,-2.36,0.09
2014,1,1,3,3,2,2,3,3.01,0.55
2014,0,3,0,4,1,2,3,-1.85,-0.24
2014,0,2,2,3,3,3,4,-0.75,-1.93
2014,1,1,6,6,3,3,4,1.26,0.09
2014,0,1,2,3,1,2,2,0.35,-0.11
2014,1,1,4,6,3,3,3,0.00,1.14
2014,1,1,4,4,3,3,3,-2.05,1.14
2014,0,1,4,3,3,3,2,1.11,-1.07
2014,1,1,6,6,2,2,3,-1.95,0.22
2014,0,1,3,6,2,2,3,-0.05,1.14
2014,1,1,6,5,2,2,0,0.15,-0.38
2014,1,1,4,4,3,3,3,-0.20,0.05
2014,0,1,4,5,3,3,3,-0.25,0.65
2014,0,1,3,2,2,2,3,-0.25,1.18
2014,0,1,4,2,2,2,4,-0.75,-0.67
2014,1,1,4,3,2,2,3,0.91,0.78
2014,0,1,6,7,2,2,3,0.05,1.24
2014,1,1,4,6,2,2,2,1.21,-1.60
2014,0,1,6,7,3,3,3,-0.20,0.12
2014,1,1,4,2,2,1,2,0.05,0.42
2014,0,1,4,3,2,2,3,0.40,1.64
2014,0,1,5,2,3,3,4,0.05,-0.05
2014,0,1,4,5,3,1,2,-0.65,1.54
2014,1,1,4,2,3,2,4,-0.20,0.38
2014,1,1,3,2,3,3,4,-1.15,0.25
2014,1,1,6,6,2,3,3,1.11,0.71
2014,0,1,3,2,2,2,2,0.25,-0.34
2014,0,1,4,5,3,3,3,-0.60,-0.14
2014,0,1,3,4,3,2,3,0.50,0.75
2014,0,1,5,2,3,3,3,-0.70,1.04
2014,0,1,4,0,3,3,0,-0.05,-0.38
2014,1,1,5,7,2,2,3,1.16,-0.71
2014,1,1,3,3,2,2,4,-0.25,0.02
2014,1,1,3,2,3,3,2,-0.90,-1.66
2014,1,1,6,7,3,3,3,0.81,1.28
2014,0,1,4,6,3,2,3,-1.30,-1.20
2014,1,1,4,4,2,2,3,0.20,-0.84
2014,0,1,4,2,3,3,3,0.40,0.55
2014,1,1,6,6,3,3,3,0.91,-1.40
2014,1,1,4,7,3,3,3,-0.25,-0.67
2014,1,1,4,4,3,3,4,0.81,-0.64
2014,1,1,5,5,3,3,5,-0.10,1.80
2014,0,1,4,4,2,2,3,0.81,0.02
2014,1,1,6,6,2,2,3,1.66,1.08
2014,1,1,7,7,3,2,0,-0.85,-0.41
2014,0,1,5,2,2,2,2,-0.10,0.78
2014,0,1,2,1,2,2,3,1.01,-0.61
2014,0,1,6,7,3,3,4,-0.70,-1.47
2014,0,3,4,3,2,1,3,-1.50,-1.27
2014,1,1,5,6,3,2,2,0.45,-0.41
2014,0,2,4,1,3,3,2,0.65,-1.53
2014,0,2,5,2,3,3,1,0.25,0.35
2014,0,2,4,3,3,1,3,-1.10,-1.27
2014,1,1,6,6,3,3,3,0.65,-0.51
2014,1,1,7,7,3,3,2,0.30,1.14
2014,1,2,4,4,3,3,3,-0.30,-0.38
2014,0,2,0,4,3,3,2,1.06,-0.71
2014,0,1,6,7,2,2,2,0.30,0.02
2014,0,1,4,6,2,2,3,-0.60,-0.28
2014,0,2,4,1,2,2,3,0.86,-0.38
2014,1,1,4,3,2,2,4,-0.70,-0.01
2014,0,2,4,1,3,3,4,1.16,-1.93
2014,0,2,7,3,3,3,3,0.15,-1.96
2014,1,1,0,4,3,2,1,1.71,1.14
2014,0,1,7,7,3,2,3,-0.60,-2.36
2014,0,2,4,1,2,1,2,-0.50,-1.40
2014,0,1,4,5,2,3,2,-0.55,0.02
2014,0,1,4,2,3,3,3,-1.55,-1.10
2014,0,1,7,7,2,2,2,-0.80,1.14
2014,0,1,4,4,3,3,4,-1.35,-2.65
2014,0,1,2,1,2,1,3,-0.20,-1.30
2014,1,1,4,4,3,2,2,1.11,0.78
2014,0,1,6,4,2,2,3,-1.60,-0.34
2014,0,1,6,5,3,3,3,1.21,0.78
2014,0,1,4,4,2,2,2,0.91,0.55
2014,0,1,4,5,2,2,3,-0.35,-0.54
2014,0,1,6,4,3,2,3,-0.65,-1.96
2014,0,1,2,3,3,2,2,-0.40,0.95
2014,0,1,1,3,2,2,3,0.76,-0.51
2014,1,1,2,2,3,2,3,-0.65,0.78
2014,0,1,3,1,2,2,3,-1.15,0.48
2014,0,1,5,2,3,3,3,-0.30,-2.16
2014,0,1,4,6,3,3,2,1.16,-0.74
2014,1,1,4,3,3,2,4,-0.25,-1.33
2014,1,1,4,6,3,3,3,1.66,0.35
2014,0,1,1,2,2,2,4,-0.70,-0.38
2014,1,1,4,2,2,3,3,-0.05,-0.41
2014,0,1,3,3,2,2,2,-0.25,1.38
2014,1,1,3,5,3,2,3,-0.75,0.91
2014,0,1,4,4,3,3,3,1.16,-0.57
2016,1,1,4,4,3,2,5,0.05,1.64
2016,1,1,6,6,3,3,2,-0.35,0.88
2016,0,1,4,6,3,2,4,-0.80,-1.96
2016,0,1,3,2,3,3,4,-0.95,-0.28
2016,0,1,3,2,3,3,3,-0.30,0.09
2016,1,1,3,6,3,2,4,0.76,-0.01
2016,0,3,5,3,3,3,1,0.65,-0.11
2016,1,2,0,1,2,2,4,1.11,-0.08
2016,1,2,3,3,3,3,2,0.45,-1.40
2016,0,2,2,1,3,3,2,1.31,-1.40
2016,1,1,6,0,3,3,3,-2.46,-0.54
2016,0,1,7,4,3,3,2,0.30,0.19
2016,1,1,2,1,3,3,4,0.76,0.62
2016,0,1,4,4,3,2,3,-0.95,-0.28
2016,1,1,5,5,2,2,4,-0.40,-2.13
2016,1,2,5,2,2,2,3,0.50,-1.63
2016,1,1,6,3,2,1,2,-0.75,-0.24
2016,0,1,4,4,2,2,2,-0.25,-2.06
2016,0,3,4,1,2,1,2,-0.10,-1.53
2016,0,3,4,6,1,2,3,-0.60,-0.28
2016,1,3,1,3,3,1,3,2.01,1.57
2016,0,1,1,1,3,2,3,-1.30,-0.38
2016,1,1,4,5,3,3,5,-0.10,1.24
2016,0,1,6,7,2,3,4,-1.45,1.54
2016,0,1,1,3,3,2,4,-0.15,-0.24
2016,0,2,3,3,2,3,3,0.71,-0.61
2016,1,3,3,2,2,2,4,0.60,0.22
2016,1,1,5,5,3,3,3,0.20,-0.18
2016,1,1,4,2,3,2,3,-0.75,-0.31
2016,1,2,1,2,3,3,0,-1.70,-1.40
2016,0,2,4,2,2,2,2,0.00,-1.53
2016,0,1,4,3,2,2,3,-0.10,1.47
2016,0,3,1,3,2,2,3,-0.10,-1.40
2016,0,1,6,7,3,3,3,-0.75,0.71
2016,1,1,3,3,1,2,5,-1.05,0.09
2016,1,3,4,1,2,2,3,1.21,-1.63
2016,1,1,4,6,3,2,4,-1.15,0.78
2016,0,3,4,2,3,3,4,-0.10,-0.94
2016,0,1,2,8,2,2,4,-0.10,0.05
2016,0,1,3,2,3,3,1,-1.50,-0.80
2016,0,1,1,3,3,3,3,1.41,-0.47
2016,1,1,4,2,3,3,4,-0.70,-1.00
2016,0,1,4,6,3,2,3,0.25,-0.24
2016,0,1,3,2,3,3,4,0.05,-1.93
2016,1,1,5,4,3,2,3,-0.10,-0.24
2016,0,1,4,2,3,3,4,-0.05,0.65
2016,1,1,5,6,2,2,4,-1.05,-1.93
2016,0,2,4,3,2,1,2,0.76,1.28
2016,0,1,6,6,3,3,3,1.31,-0.01
2016,0,1,1,4,3,3,3,-0.25,-0.47
2016,1,1,5,5,2,2,3,-1.75,-0.61
2016,0,1,2,1,3,3,4,-1.15,0.02
2016,0,1,3,2,2,2,5,-0.75,0.42
2016,1,3,4,5,2,2,3,1.81,-0.47
2016,1,1,2,1,2,2,5,-1.55,0.48
2016,0,3,0,4,3,3,3,-1.00,-0.74
2016,1,1,4,3,3,2,3,-0.05,0.81
2016,0,3,4,1,2,2,2,0.45,-0.74
2016,0,1,4,1,3,3,3,-0.10,1.11
2016,0,1,4,6,2,2,3,0.50,-0.57
2016,1,3,3,2,3,3,3,-0.25,1.24
2016,1,2,5,1,1,1,3,-0.75,-0.24
2016,0,3,4,4,2,2,4,-1.10,-0.31
2016,1,1,3,1,3,2,4,2.11,0.88
2016,1,2,1,4,3,2,3,1.51,-0.77
2016,0,3,5,4,3,1,2,-1.40,0.58
2016,0,3,4,2,2,3,3,0.40,-1.47
2016,1,1,2,2,3,3,2,-0.05,-1.89
2016,1,2,4,4,3,2,4,-0.05,-0.18
2016,1,1,5,2,2,2,4,-0.45,-0.71
2016,1,1,5,5,2,1,3,-1.45,-0.41
2016,1,1,4,0,3,3,2,0.20,0.58
2016,0,1,4,4,3,3,4,-1.00,0.38
2016,1,1,4,3,2,2,3,-0.60,-1.20
2016,1,1,2,3,3,3,4,-0.05,0.12
2016,1,3,7,4,2,3,2,0.10,0.88
2016,1,1,5,6,3,3,4,0.96,-0.90
2016,0,3,4,6,3,3,3,2.36,-0.47
2016,1,1,6,6,3,2,4,2.96,-0.31
2016,0,1,4,5,3,3,4,-0.30,-0.44
2016,0,3,6,7,3,3,4,-0.10,-1.76
2016,1,1,5,6,3,2,5,1.46,1.18
2016,0,1,6,7,2,2,3,-0.25,0.88
2016,1,1,6,7,3,2,3,-0.10,0.19
2016,1,3,5,3,3,3,3,-0.75,0.05
2016,1,3,4,7,2,3,4,-0.10,-0.38
2016,0,3,2,2,1,2,5,0.96,1.77
2016,0,1,4,8,2,2,3,0.10,-0.31
2016,1,1,4,5,3,2,4,1.01,-0.18
2016,0,3,0,0,3,3,3,0.91,-2.16
2016,0,1,6,6,3,2,4,-0.10,-0.38
2016,1,1,5,5,3,2,3,1.01,-1.99
2016,1,1,5,7,2,2,4,0.55,-0.31
2016,1,1,3,2,2,3,3,0.45,-1.33
2016,0,1,6,7,3,2,4,0.50,0.09
2016,1,1,4,4,2,2,4,0.00,1.14
2016,0,1,1,1,3,3,4,0.50,0.91
2016,0,1,4,5,3,3,2,-0.20,-2.13
2016,0,1,4,6,3,3,3,0.40,-0.61
2016,1,1,5,5,3,3,3,0.10,-2.13
2016,0,1,1,3,1,2,3,-0.10,-0.38
2016,1,1,7,7,3,3,3,-0.15,-0.41
2016,0,1,3,4,3,2,4,0.96,-0.18
2016,1,1,4,4,3,3,3,1.66,-0.01
2016,0,1,3,4,3,3,1,-0.05,0.52
2016,0,1,4,0,3,2,3,-1.90,1.14
2016,0,1,4,1,3,3,4,0.10,0.42
2016,1,2,1,2,3,3,2,-0.55,0.65
2016,1,1,1,3,2,2,3,-1.20,-1.17
2016,1,1,2,1,3,3,5,-0.10,-0.14
2016,1,1,3,3,2,2,4,-0.50,2.27
2016,1,1,4,1,3,3,4,0.20,0.19
2016,1,1,5,2,3,3,3,-0.15,-0.38
2016,0,1,1,1,2,2,4,0.00,0.25
2016,0,3,3,2,3,3,3,-1.40,-0.90
2016,0,3,2,1,2,2,4,-0.10,-0.34
2016,1,2,4,5,3,2,2,-1.65,-0.54
2016,1,2,4,4,3,2,3,0.05,-2.36
2016,0,1,4,2,3,3,4,-0.35,0.22
2016,1,1,2,3,3,2,5,1.26,-1.89
2016,1,1,4,8,2,2,4,1.06,1.94
2016,1,1,4,3,2,2,3,0.15,0.29
2016,1,1,3,3,3,3,3,1.36,-1.20
2016,1,1,3,1,3,3,3,0.76,-2.36
2016,0,1,2,1,2,2,3,0.50,0.55
2016,0,2,4,2,2,2,3,-1.20,-1.83
2016,0,1,4,5,2,2,2,-0.35,0.78
2016,1,1,5,6,3,2,5,-0.05,-0.34
2016,1,1,5,7,2,2,5,2.56,-1.56
2016,1,1,5,5,3,3,4,-0.15,-0.61
2016,1,3,4,1,3,1,3,0.15,0.71
2016,1,1,6,7,3,3,4,-1.25,-0.90
2016,0,1,4,5,2,2,4,-0.20,-0.64
2016,0,1,6,6,3,3,5,-1.30,1.21
2016,1,1,4,1,3,3,3,-0.50,2.07
2016,0,1,3,2,3,2,4,-1.45,-0.11
2016,0,1,6,7,3,3,2,0.20,0.22
2016,0,1,3,1,2,3,2,-1.00,1.11
2016,0,1,2,2,3,3,2,-3.71,-0.38
2016,0,1,4,2,1,2,3,-0.15,1.08
2016,1,1,7,4,3,2,2,-0.70,0.22
2016,0,1,2,2,3,3,3,1.46,0.58
2016,0,2,4,1,3,2,3,1.66,-1.93
2016,0,3,5,1,2,2,3,0.35,-0.01
2016,1,1,4,5,3,2,4,-0.35,-0.24
2016,1,1,0,1,2,2,4,3.16,1.97
2016,0,1,4,2,2,2,4,0.55,-0.71
2016,1,1,4,2,3,3,4,-1.80,-1.99
2016,1,1,3,2,1,2,2,1.66,0.78
2016,1,1,2,3,3,2,1,0.86,-0.44
2016,0,1,6,7,3,3,3,-0.15,0.91
2016,1,1,5,6,3,3,2,0.10,-0.24
2016,0,3,4,4,3,3,4,1.36,1.67
2016,0,1,6,4,3,3,4,0.55,-1.99
2016,1,1,0,4,3,3,1,0.40,0.71
2016,0,3,2,1,2,2,3,-0.05,1.64
2016,0,1,0,4,2,2,3,1.46,-0.38
2016,0,1,4,6,3,2,2,0.71,-1.14
2016,0,1,4,5,1,1,2,-0.10,1.38
2016,1,1,4,5,2,2,5,1.81,-1.63
2016,0,2,2,1,2,2,3,0.15,0.45
2016,1,1,4,2,2,2,3,1.61,0.91
2016,0,1,4,1,3,3,5,0.76,-1.10
2016,0,2,3,2,2,2,3,0.40,0.38
2016,0,2,4,1,2,2,4,-0.05,0.12
2016,0,1,1,1,3,3,4,0.76,1.77
2016,0,2,4,1,1,2,2,-1.75,2.10
2016,1,1,2,3,1,2,4,-0.35,-0.38
2016,0,1,2,1,3,3,4,0.55,-0.61
2016,0,1,2,2,3,3,4,-0.50,-0.84
2016,1,1,2,1,3,2,3,-1.00,0.52
2016,0,1,6,7,3,3,3,-0.50,0.52
2016,0,1,5,5,2,2,4,-0.20,-1.17
2016,1,3,5,6,2,2,4,-0.20,0.75
2016,0,1,3,1,3,3,4,-0.15,0.52
2016,0,1,4,6,2,1,3,-0.30,-1.23
2016,0,1,3,2,3,3,5,-0.10,-0.08
2016,1,1,6,5,2,2,2,-0.10,-2.06
2016,1,1,4,5,3,2,4,0.45,-1.10
2016,1,1,6,4,3,2,4,0.15,-0.18
2016,1,2,6,6,2,2,4,2.56,-0.38
2016,0,2,6,1,2,3,2,1.11,-1.20
2016,0,2,2,1,3,3,1,0.65,-0.71
2016,0,1,4,1,2,2,3,-1.00,0.88
2016,0,1,2,1,2,3,5,-0.90,-0.44
2016,0,1,4,8,2,2,4,-0.75,-1.10
2016,1,1,2,3,2,2,4,0.76,1.14
2016,1,1,3,3,3,2,5,0.05,-0.28
2016,1,3,5,2,2,1,3,1.01,0.81
2016,1,3,2,2,3,3,2,1.56,1.14
2016,1,1,4,7,3,3,3,-0.40,-0.01
2016,1,1,5,3,3,2,2,-0.25,1.94
2016,0,3,4,4,2,3,3,-0.30,-1.23
2016,1,1,1,4,3,3,3,-0.65,-2.49
2016,1,1,3,2,3,3,4,0.65,-1.20
2016,0,1,5,3,3,2,3,0.45,-0.67
2016,1,1,4,3,3,2,2,-0.50,-1.17
2016,0,3,3,2,2,3,5,-1.35,-0.44
2016,0,1,4,6,3,3,1,-0.10,-0.11
2016,1,1,4,3,3,3,3,-0.10,0.91
2016,0,1,1,1,2,2,4,1.96,0.48
2016,1,1,2,3,3,2,3,-0.80,-0.47
2016,1,1,5,5,3,3,4,0.71,0.91
2016,0,1,2,1,3,2,4,0.65,-1.86
2016,0,1,4,3,3,2,2,0.40,-0.01
2016,1,1,1,1,2,2,5,1.21,-1.86
2016,0,1,3,3,3,2,4,0.15,-0.84
2016,1,1,2,1,3,2,5,0.20,0.02
2016,1,1,5,6,1,1,4,0.60,0.32
2016,1,1,2,2,3,3,3,0.35,0.25
2016,0,3,4,2,2,2,2,-0.40,-1.53
2016,0,1,6,5,3,2,3,-0.20,0.19
2016,0,1,4,5,2,2,4,-0.80,-0.47
2016,1,1,5,5,2,1,3,0.91,-0.61
2016,1,1,3,3,2,2,4,-0.40,0.65
2016,0,1,7,1,2,1,1,-0.40,0.52
2016,0,3,0,4,3,3,2,-1.50,1.38
2016,1,1,6,6,3,3,4,0.96,-0.87
2016,0,1,2,4,3,3,4,-0.95,-0.05
2016,0,1,3,3,2,2,3,-0.15,-0.11
2016,0,1,4,5,3,3,4,0.10,0.19
2016,0,1,4,3,2,1,3,0.30,-0.24
2016,0,1,4,3,3,3,3,-2.20,-0.41
2016,0,1,5,3,3,3,4,-0.65,-0.24
2016,1,1,4,3,3,2,4,-1.05,1.57
2016,0,1,3,1,3,3,3,1.21,-1.70
2016,0,1,4,3,3,2,2,-0.75,-0.31
2016,1,1,4,6,3,2,3,1.76,0.65
2016,0,1,4,5,3,3,3,0.50,-0.38
2016,1,1,3,2,3,3,5,0.96,-2.49
2016,0,3,2,2,2,2,5,-0.15,-1.07
2016,1,1,2,1,3,2,5,0.96,0.52
2016,1,1,2,3,2,2,5,0.40,1.84
2016,0,3,4,5,2,1,3,-0.80,-0.11
2016,1,1,2,2,3,3,5,-2.15,0.35
2016,0,1,4,6,3,2,4,-0.50,0.88
2016,1,2,3,2,2,2,2,-0.15,0.05
2016,0,1,6,2,3,2,3,-0.10,-1.20
2016,0,1,3,1,2,2,4,1.61,-1.40
2016,1,2,4,1,2,2,4,0.96,-0.51
2016,1,2,3,2,2,1,2,-0.30,-0.38
2016,1,3,6,6,1,2,3,2.06,0.91
2016,0,1,3,2,2,2,3,0.50,0.91
2016,0,3,6,6,3,2,2,-1.45,0.52
2016,0,3,0,2,3,3,3,0.40,-0.21
2016,0,1,3,7,2,3,3,-0.50,-0.90
2016,0,1,5,2,1,2,2,0.05,-1.17
2016,0,1,4,4,2,2,3,-0.70,-0.05
2016,1,1,6,7,3,3,2,-0.75,-0.74
2016,0,1,6,7,3,2,3,0.15,-0.38
2016,0,3,6,7,2,2,3,0.35,-0.38
2016,1,1,4,7,2,2,3,0.05,0.65
2016,1,1,4,4,1,1,2,-0.10,1.01
2016,0,1,4,4,2,2,3,-0.60,-2.29
2016,0,1,5,6,3,2,3,1.26,-0.71
2016,1,1,6,7,3,2,5,0.05,-0.97
2016,1,1,6,7,3,2,3,0.30,-0.01
2016,1,1,6,7,3,3,3,1.36,0.22
2016,0,2,6,1,3,2,2,1.06,0.75
2016,0,1,0,4,3,3,2,-2.56,-1.89
2016,1,1,3,2,2,1,4,0.05,0.38
2016,0,1,4,4,3,3,3,-0.35,-0.71
2016,0,1,7,7,3,3,5,-0.75,-1.96
2016,0,1,4,2,3,3,3,0.25,-1.53
2016,0,1,4,6,2,2,3,-0.35,-1.17
2016,0,1,4,3,3,2,4,0.60,-1.53
2016,1,3,6,4,2,2,2,0.60,1.80
2016,0,2,3,1,3,3,2,-0.60,-1.20
2016,0,1,3,7,1,1,2,-0.70,-0.38
2016,0,1,4,2,3,3,3,1.81,-0.21
2016,0,1,5,4,3,2,3,-0.25,-0.54
2016,0,1,5,6,3,2,4,-0.20,0.71
2016,0,1,4,2,2,2,3,-1.15,0.29
2016,1,1,4,4,3,1,2,-0.75,0.48
2016,0,1,5,4,2,2,3,-0.25,-1.10
2016,1,1,5,2,2,2,4,0.05,2.00
2016,0,3,6,7,3,3,3,-0.85,0.88
2016,1,1,6,7,2,2,5,3.06,-0.08
2016,0,1,4,7,3,3,3,-1.65,0.78
2016,0,1,2,1,2,2,4,-0.60,1.77
2016,1,1,5,4,3,3,4,-1.75,-1.70
2016,0,1,4,5,3,2,3,0.00,-0.14
2016,0,1,4,4,2,2,3,0.15,-0.34
2016,0,1,3,2,3,3,4,0.45,1.94
2016,1,1,4,7,3,2,4,0.15,-1.93
2016,0,3,3,2,2,1,2,-3.26,1.61
2016,0,3,4,2,3,2,3,-0.55,-0.34
2016,1,3,6,6,3,3,4,2.01,-0.08
2016,0,1,6,6,3,2,3,-0.75,-0.51
2016,0,3,2,5,3,2,4,-0.50,0.12
2016,0,2,0,4,2,3,0,-0.05,-1.63
2016,1,2,6,8,2,2,3,0.45,-0.41
2016,0,1,2,2,2,2,3,0.60,1.61
2016,0,1,6,6,3,3,3,-0.45,0.78
2016,1,1,5,6,3,3,3,-0.30,-0.24
2016,0,1,1,1,2,2,3,0.30,-1.56
2016,0,2,4,1,3,2,3,0.45,-0.11
2016,0,3,4,4,2,2,3,-0.10,0.88
2016,1,3,4,2,3,3,4,-0.30,0.88
2016,1,2,3,2,3,3,3,-0.85,-1.00
2016,0,1,5,2,2,3,3,0.15,0.55
2016,0,2,0,4,3,1,3,2.31,-1.00
2016,1,2,2,2,2,2,2,-0.05,-1.53
2016,0,1,6,3,3,2,3,1.16,-0.11
2016,1,1,4,4,3,1,3,1.51,1.11
2016,1,1,5,1,3,2,3,1.31,1.14
2016,1,3,5,5,3,2,3,-0.55,0.09
2016,0,3,4,3,3,2,4,-0.10,1.77
2016,0,1,4,6,2,2,3,-0.95,1.57
2016,0,1,5,2,3,3,1,0.15,0.32
2016,1,1,4,2,1,1,2,0.40,0.55
2016,1,2,3,4,3,2,2,-0.65,-1.23
2016,0,3,2,1,3,3,3,0.45,-1.43
2016,0,1,2,4,2,2,3,0.05,-1.17
2016,0,3,1,4,2,2,1,-1.95,1.61
2016,0,1,4,1,3,2,2,1.06,0.65
2016,0,3,4,2,3,2,3,1.16,-1.53
2016,1,1,3,3,3,3,3,-0.15,0.48
2016,0,1,0,4,3,3,1,0.05,0.71
2016,1,2,4,1,3,2,1,-0.45,0.29
2016,1,1,6,6,3,3,4,0.15,0.71
2016,0,2,3,2,3,3,4,1.51,-0.87
2016,0,1,6,7,3,3,2,1.86,-0.28
2016,0,1,6,7,3,3,4,2.91,-0.11
2016,1,1,6,6,2,2,3,2.56,-0.64
2016,0,3,2,3,3,3,3,-1.10,-0.38
2016,1,1,2,2,2,2,3,0.65,-0.44
2016,0,1,6,6,3,2,2,0.71,-0.64
2016,1,2,1,3,3,3,3,-0.25,-0.38
2016,0,1,2,1,3,3,4,-0.35,-0.24
2016,0,1,2,7,2,2,4,0.65,0.38
2016,0,1,6,5,3,2,2,-0.20,0.55
2016,0,2,3,1,3,2,4,0.65,-2.19
2016,1,1,4,4,2,2,3,-1.15,-0.11
2016,1,2,4,1,2,2,3,1.06,-1.20
2016,0,2,3,1,3,3,4,-1.35,-0.67
2016,1,1,4,2,2,3,2,1.56,-1.07
2016,0,2,2,1,1,2,2,1.66,-2.03
2016,0,2,4,1,2,2,2,-0.40,-0.57
2016,0,2,5,0,3,2,2,-0.65,0.91
2016,0,1,4,5,3,2,4,-0.45,1.01
2016,0,1,2,3,3,3,3,-0.05,1.14
2016,1,2,6,4,3,3,2,2.41,-0.38
2016,1,2,5,4,3,2,3,0.45,-1.20
2016,1,1,5,2,2,3,2,-1.35,0.55
2016,1,1,5,6,2,2,4,-1.75,0.48
2016,1,1,4,3,3,2,4,0.65,-0.38
2016,0,1,4,2,3,2,4,0.45,-0.08
2016,0,1,1,1,3,3,4,-0.70,1.08
2016,1,1,3,2,3,3,1,-0.80,-0.80
2016,1,2,6,4,3,3,2,0.65,-0.77
2016,1,2,3,2,2,2,4,0.96,0.35
2016,0,1,3,2,2,2,3,-0.45,1.11
